     0          0.00000631
     1          0.00000631
     2          0.00000631
     3          0.00000946
     4          0.00001577
     5          0.00003469
     6          0.00005046
     7          0.00007254
     8          0.00009461
     9          0.00011984
    10          0.00017345
    11          0.00024283
    12          0.00035006
    13          0.00048252
    14          0.00069381
    15          0.00094611
    16          0.00131509
    17          0.00179130
    18          0.00239681
    19          0.00315054
    20          0.00420073
    21          0.00559466
    22          0.00746796
    23          0.01006345
    24          0.01341899
    25          0.01790355
    26          0.02359282
    27          0.03146761
    28          0.04160990
    29          0.05445491
    30          0.07113167
    31          0.09211323
    32          0.11680984
    33          0.14630954
    34          0.17969460
    35          0.21473534
    36          0.25146962
    37          0.28738079
    38          0.32077846
    39          0.35181401
    40          0.37829877
    41          0.40036520
    42          0.41854942
    43          0.43334343
    44          0.44490173
    45          0.45394654
    46          0.46184025
    47          0.46722676
    48          0.47153472
    49          0.47515516
    50          0.47792726
    51          0.48018847
    52          0.48188200
    53          0.48326647
    54          0.48484017
    55          0.48618680
    56          0.48747666
    57          0.48831239
    58          0.48841016
    59          0.48910397
    60          0.48940042
    61          0.48926796
    62          0.48849846
    63          0.48875706
    64          0.48969056
    65          0.48950134
    66          0.48997439
    67          0.48924589
    68          0.48914182
    69          0.48889898
    70          0.48953287
    71          0.49046952
    72          0.49003747
    73          0.48996808
    74          0.48940673
    75          0.49017623
    76          0.49001854
    77          0.49051367
    78          0.49035284
    79          0.49101827
    80          0.49105926
    81          0.49058306
    82          0.49069028
    83          0.49052629
