     0          0.00000315
     1          0.00000631
     2          0.00000631
     3          0.00000631
     4          0.00000631
     5          0.00000631
     6          0.00000315
     7          0.00000315
     8          0.00000946
     9          0.00002208
    10          0.00002523
    11          0.00004100
    12          0.00009146
    13          0.00023653
    14          0.00055822
    15          0.00180710
    16          0.00486940
    17          0.01223027
    18          0.02700879
    19          0.05256684
    20          0.08884137
    21          0.13264077
    22          0.17795397
    23          0.21898121
    24          0.25236059
    25          0.27935676
    26          0.29951243
    27          0.31503207
    28          0.32712358
    29          0.33672047
    30          0.34388896
    31          0.34908005
    32          0.35363723
    33          0.35657022
    34          0.35915946
    35          0.36140178
    36          0.36268221
    37          0.36400363
    38          0.36529037
    39          0.36681994
    40          0.36810352
    41          0.36861127
    42          0.36829274
    43          0.36920418
    44          0.36969301
    45          0.36971509
    46          0.36971194
    47          0.36967094
    48          0.37003993
    49          0.36962363
    50          0.37007777
    51          0.37025123
    52          0.37022284
    53          0.37009354
    54          0.37003362
    55          0.37035530
    56          0.37080629
    57          0.37102705
    58          0.37069275
    59          0.37119420
    60          0.37120051
    61          0.37119736
    62          0.37142443
    63          0.37135189
    64          0.37095452
    65          0.37090406
    66          0.37120366
    67          0.37078737
    68          0.37092929
    69          0.37107751
    70          0.37153481
    71          0.37085990
    72          0.37006516
    73          0.37040261
    74          0.37039630
    75          0.37020392
    76          0.37030484
    77          0.37052876
    78          0.37023231
    79          0.37029223
    80          0.37089144
    81          0.37105859
    82          0.37131404
    83          0.37178711
