     0          0.00000315
     1          0.00000631
     2          0.00000946
     3          0.00001262
     4          0.00002208
     5          0.00002523
     6          0.00002838
     7          0.00006623
     8          0.00008515
     9          0.00011354
    10          0.00015138
    11          0.00019238
    12          0.00028068
    13          0.00036899
    14          0.00049199
    15          0.00065914
    16          0.00089882
    17          0.00113535
    18          0.00152957
    19          0.00206571
    20          0.00264600
    21          0.00333668
    22          0.00423550
    23          0.00544023
    24          0.00713380
    25          0.00919951
    26          0.01171621
    27          0.01505289
    28          0.01931677
    29          0.02476962
    30          0.03120644
    31          0.03878492
    32          0.04823358
    33          0.05945465
    34          0.07229045
    35          0.08762718
    36          0.10469216
    37          0.12348225
    38          0.14274226
    39          0.16296415
    40          0.18334374
    41          0.20397247
    42          0.22295179
    43          0.24078945
    44          0.25756744
    45          0.27318485
    46          0.28713077
    47          0.29953451
    48          0.30946884
    49          0.31908781
    50          0.32716458
    51          0.33394832
    52          0.33961247
    53          0.34515047
    54          0.34961934
    55          0.35369715
    56          0.35709375
    57          0.36020651
    58          0.36312689
    59          0.36547644
    60          0.36737815
    61          0.36882258
    62          0.37065176
    63          0.37185334
    64          0.37328199
    65          0.37410512
    66          0.37480526
    67          0.37560316
    68          0.37588699
    69          0.37747964
    70          0.37848885
    71          0.37903445
    72          0.37939397
    73          0.38031172
    74          0.38017926
    75          0.38052933
    76          0.38063340
    77          0.38063025
    78          0.38117269
    79          0.38141869
    80          0.38098978
    81          0.38166153
    82          0.38241843
    83          0.38250673
