     0          0.00000631
     1          0.00002523
     2          0.00006308
     3          0.00013561
     4          0.00046361
     5          0.00139397
     6          0.00490413
     7          0.01522960
     8          0.04359783
     9          0.10180711
    10          0.18804718
    11          0.28650814
    12          0.38444241
    13          0.47041125
    14          0.54306800
    15          0.60212249
    16          0.65052668
    17          0.68721143
    18          0.71833291
    19          0.74266431
    20          0.76147345
    21          0.77670304
    22          0.78879147
    23          0.80046045
    24          0.80836697
    25          0.81498991
    26          0.82115554
    27          0.82658320
    28          0.83009020
    29          0.83299798
    30          0.83496909
    31          0.83650498
    32          0.83944430
    33          0.84142803
    34          0.84290085
    35          0.84460073
    36          0.84562571
    37          0.84702599
    38          0.84793428
    39          0.84901287
    40          0.84976977
    41          0.85060237
    42          0.85142866
    43          0.85104390
    44          0.85190804
    45          0.85212565
    46          0.85165889
    47          0.85194903
    48          0.85158635
    49          0.85235587
    50          0.85245679
    51          0.85358585
    52          0.85371830
    53          0.85330516
    54          0.85376246
    55          0.85416929
    56          0.85430491
    57          0.85397061
    58          0.85424499
    59          0.85510597
    60          0.85492620
    61          0.85425760
    62          0.85451936
    63          0.85436483
    64          0.85443737
    65          0.85432698
    66          0.85448783
    67          0.85336193
    68          0.85396430
    69          0.85412199
    70          0.85382238
    71          0.85457613
    72          0.85355431
    73          0.85362054
    74          0.85383184
    75          0.85433329
    76          0.85457298
    77          0.85382553
    78          0.85429229
    79          0.85485051
    80          0.85401791
    81          0.85466759
    82          0.85468021
    83          0.85423552
